rep_id,conference_total_01,conference_total_02,conference_total_03,conference_total_04,conference_total_05,conference_total_06,conference_total_07,conference_total_08,conference_total_09,conference_total_10,conference_total_11,conference_total_12,email_open_total_01,email_open_total_02,email_open_total_03,email_open_total_04,email_open_total_05,email_open_total_06,email_open_total_07,email_open_total_08,email_open_total_09,email_open_total_10,email_open_total_11,email_open_total_12,f2f_total_01,f2f_total_02,f2f_total_03,f2f_total_04,f2f_total_05,f2f_total_06,f2f_total_07,f2f_total_08,f2f_total_09,f2f_total_10,f2f_total_11,f2f_total_12,webinar_total_01,webinar_total_02,webinar_total_03,webinar_total_04,webinar_total_05,webinar_total_06,webinar_total_07,webinar_total_08,webinar_total_09,webinar_total_10,webinar_total_11,webinar_total_12,is_cardiologist,is_gp,years_since_graduation,gender_female,gender_male,hospital,office,prescription_total
113,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,1,1,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,1,1,4,5,4,1,0,0,0,0,0,0,0,1,42,1.0,0.0,0.0,1.0,2
114,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,1,0,0,2,0,0,0,3,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0.0,1.0,0.0,1.0,5
113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,3,1,0,0,0,0,0,0,1,46,1.0,0.0,0.0,1.0,1
113,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,2,0,1,2,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,2,2,1,0,0,0,0,0,0,1,36,1.0,0.0,0.0,1.0,6
113,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,1,3,0,0,0,0,0,0,1,3,4,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1.0,0.0,0.0,1.0,0
102,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.0,1.0,0.0,1.0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,4,0,1,0,2,2,0,4,3,4,4,3,2,4,5,7,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0.0,1.0,0.0,1.0,0
106,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,0,1,1,0,2,1,1,4,4,3,2,2,2,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.0,0.0,0.0,1.0,6
103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,4,0,0,1,2,4,3,4,2,4,4,5,5,4,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,47,1.0,0.0,0.0,1.0,1
103,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,3,1,0,0,1,1,2,1,2,2,1,1,2,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0.0,1.0,0.0,1.0,2
138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,2,2,1,3,4,3,3,2,4,3,5,3,6,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,30,1.0,0.0,0.0,1.0,2
143,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1,1,1,1,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,42,1.0,0.0,0.0,1.0,0
144,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,0,1,1,1,0,0,0,2,3,3,4,4,5,4,6,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1.0,0.0,0.0,1.0,6
143,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,28,0.0,1.0,0.0,1.0,3
133,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1.0,0.0,0.0,1.0,1
110,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,2,0,2,1,3,2,3,3,5,5,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1.0,0.0,0.0,1.0,8
133,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,1,1,2,1,0,0,1,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,33,1.0,0.0,0.0,1.0,1
143,0,0,1,0,0,0,0,0,0,0,0,0,2,1,2,3,1,0,3,0,0,0,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,41,1.0,0.0,0.0,1.0,0
133,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0.0,1.0,0.0,1.0,0
145,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,2,2,1,1,0,0,4,1,2,2,2,3,3,4,2,3,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,22,0.0,1.0,0.0,1.0,0
144,0,0,0,0,0,2,0,1,0,0,0,0,2,1,0,0,2,2,1,2,1,1,0,1,0,0,0,0,0,0,1,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0.0,1.0,0.0,1.0,2
146,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,2,1,1,2,1,2,2,2,1,4,6,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1.0,0.0,0.0,1.0,0
110,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,1,2,0,3,2,2,2,3,2,2,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1.0,0.0,0.0,1.0,4
147,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,3,1,1,0,0,1,1,0,0,0,1,2,3,3,3,4,0,0,0,0,0,0,1,1,2,1,1,0,0,0,1,20,1.0,0.0,0.0,1.0,0
146,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,2,3,0,1,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.0,0.0,0.0,1.0,41
148,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0.0,1.0,0.0,1.0,2
149,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,2,1,1,2,1,2,1,3,2,2,0,0,0,0,0,0,0,1,1,3,2,2,0,0,0,0,0,0,1,35,1.0,0.0,0.0,1.0,4
148,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,1,4,2,1,1,2,3,0,1,1,2,1,2,2,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,37,1.0,0.0,0.0,1.0,5
147,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,0,2,1,0,3,3,4,6,5,5,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1.0,0.0,0.0,1.0,2
150,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,1,0,1,2,1,9,5,5,2,4,4,6,3,4,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,1.0,0.0,1.0,0.0,23
150,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,3,2,1,6,7,4,5,3,3,2,1,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,1.0,0.0,0.0,1.0,12
150,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,2,1,2,2,9,9,7,4,3,2,1,1,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,1.0,0.0,0.0,1.0,14
112,0,1,0,0,0,1,0,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,2,0,1,1,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1.0,0.0,0.0,1.0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,0,1,3,3,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1.0,0.0,0.0,1.0,3
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,0,1,0,2,1,2,2,2,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1.0,0.0,0.0,1.0,2
111,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,0,1,2,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0.0,1.0,0.0,1.0,1
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,3,2,4,0,2,1,2,1,1,1,2,2,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1.0,0.0,0.0,1.0,2
151,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,2,0,0,1,1,0,1,2,4,4,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0.0,1.0,0.0,1.0,0
151,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,1,1,0,2,0,1,2,2,1,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0.0,1.0,0.0,1.0,1
109,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,1,0,2,1,2,0,4,1,1,0,0,0,0,1,1,1,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,1.0,0.0,0.0,1.0,5
152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,2,2,0,2,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.0,0.0,0.0,1.0,3
102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0.0,1.0,0.0,1.0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,2,2,1,0,2,2,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.0,1.0,0.0,1.0,1
153,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.0,1.0,0.0,1.0,0
153,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,2,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0.0,1.0,0.0,1.0,0
153,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,1,3,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1.0,0.0,0.0,1.0,3
153,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,1,1,1,0,3,0,2,1,2,0,0,0,1,3,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1.0,0.0,0.0,1.0,2
153,0,1,0,0,0,0,0,0,0,0,0,0,2,4,2,1,0,3,3,2,0,2,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1.0,0.0,0.0,1.0,4
153,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,5,3,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0.0,1.0,0.0,1.0,3
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.0,1.0,0.0,1.0,3
153,0,0,0,0,1,0,0,0,0,1,0,0,4,0,1,1,0,0,0,2,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.0,1.0,0.0,1.0,3
153,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,2,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0.0,1.0,0.0,1.0,2
153,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1.0,0.0,0.0,1.0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1.0,0.0,0.0,1.0,2
153,0,0,0,0,0,0,1,1,0,1,0,0,2,2,0,1,0,1,0,2,0,0,1,1,2,1,1,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1.0,0.0,0.0,1.0,2
154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,1,0,1,2,4,5,5,4,5,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0.0,1.0,0.0,1.0,2
126,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2,3,3,0,0,0,2,1,4,1,4,3,2,1,1,2,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0.0,1.0,0.0,1.0,1
102,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,1,2,3,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1.0,0.0,0.0,1.0,0
155,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,1,2,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1.0,0.0,0.0,1.0,3
127,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,1,0,2,2,1,0,1,3,2,3,2,1,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1.0,0.0,0.0,1.0,1
127,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,1,0,0,0,0,2,2,3,4,4,2,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1.0,0.0,0.0,1.0,6
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,1,1,0,2,1,1,2,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,1.0,0.0,0.0,1.0,8
127,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,1,1,2,5,0,1,3,0,1,1,1,0,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0.0,1.0,0.0,1.0,1
127,0,0,0,0,0,0,0,1,0,1,0,1,2,0,1,0,4,1,0,2,0,0,2,0,3,2,1,0,0,1,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.0,1.0,0.0,1.0,3
126,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,2,1,0,0,1,0,3,3,2,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.0,1.0,0.0,1.0,1
126,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,2,1,1,0,2,0,1,1,2,1,2,2,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0.0,1.0,0.0,1.0,2
127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0.0,1.0,0.0,1.0,2
126,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,2,4,1,1,0,0,1,1,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0.0,1.0,0.0,1.0,3
126,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0.0,1.0,0.0,1.0,2
137,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,3,1,2,3,0,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0.0,1.0,0.0,1.0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,2,3,0,1,0,1,1,1,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0.0,1.0,0.0,1.0,1
127,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,1,1,0,0,0,2,3,2,2,3,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1.0,0.0,0.0,1.0,4
156,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,3,2,3,1,0,0,1,0,0,1,2,2,1,0,0,0,1,3,0,1,2,3,2,1,0,0,0,0,0,0,0,0,1,27,1.0,0.0,0.0,1.0,2
122,1,0,0,0,0,0,0,0,2,0,0,0,3,1,1,1,0,1,1,2,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1.0,0.0,0.0,1.0,2
126,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,1,1,2,0,1,0,0,0,0,0,0,1,1,1,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1.0,0.0,0.0,1.0,2
157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,3,2,0,2,1,1,2,4,5,4,3,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1.0,0.0,0.0,1.0,0
157,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,2,1,1,0,0,0,3,3,0,1,1,1,1,1,3,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0.0,1.0,0.0,1.0,8
154,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,1,0,1,0,0,0,1,2,5,4,3,3,3,5,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1.0,0.0,0.0,1.0,4
157,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,1,2,3,2,1,1,0,0,0,0,1,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1.0,0.0,0.0,1.0,0
157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,1,0,2,0,1,0,1,4,5,6,4,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1.0,0.0,0.0,1.0,0
158,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,1,0,3,1,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0.0,1.0,0.0,1.0,1
100,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,3,0,1,1,1,4,0,4,2,3,2,3,3,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.0,1.0,0.0,1.0,0
154,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,1,0,1,0,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1.0,0.0,0.0,1.0,3
154,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,1,0,0,1,0,0,3,1,3,5,5,5,2,2,4,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1.0,0.0,0.0,1.0,4
153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,4,3,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1.0,0.0,0.0,1.0,5
159,0,0,1,0,0,1,0,0,1,0,0,0,3,2,1,0,0,0,1,2,0,1,2,0,3,3,4,4,5,5,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0.0,1.0,0.0,1.0,4
154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,2,0,1,2,0,2,2,2,4,4,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0.0,1.0,0.0,1.0,0
133,0,0,0,1,1,0,0,0,0,0,1,0,1,3,3,0,0,1,1,2,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0.0,1.0,0.0,1.0,4
149,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,3,1,1,0,0,1,2,1,4,3,4,2,3,2,3,4,0,0,0,0,1,1,2,1,1,0,0,0,0,0,1,37,0.0,1.0,0.0,1.0,3
149,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,2,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,1,35,0.0,1.0,0.0,1.0,3
127,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,2,1,3,1,0,1,3,3,3,5,5,8,7,5,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0.0,1.0,0.0,1.0,6
127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,1,1,2,1,4,3,3,5,4,6,5,4,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0.0,1.0,0.0,1.0,0
127,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,4,2,0,2,1,1,4,2,2,1,0,2,3,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1.0,0.0,1.0,0.0,10
127,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,2,1,2,0,2,1,0,0,0,0,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1.0,0.0,0.0,1.0,6
148,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,2,0,1,1,2,0,0,1,0,2,1,2,2,3,2,2,1,2,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,45,1.0,0.0,0.0,1.0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,0,1,0,1,1,2,1,2,4,4,3,1,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,30,1.0,0.0,1.0,0.0,0
148,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,1,0,1,0,0,1,1,2,1,1,2,4,4,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,24,1.0,0.0,0.0,1.0,0
149,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,2,0,0,1,2,2,2,2,2,2,1,0,1,2,2,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,35,1.0,0.0,1.0,0.0,0
149,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,0,1,1,1,4,2,2,3,5,4,4,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,40,1.0,0.0,0.0,1.0,1
142,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,3,0,2,0,0,2,1,1,0,0,0,1,1,2,1,1,0,1,2,2,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,34,1.0,0.0,0.0,1.0,1
149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,2,0,2,2,2,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,48,1.0,0.0,0.0,1.0,0
149,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,0,1,0,1,1,0,1,0,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1.0,0.0,1.0,0.0,1
149,0,0,0,0,1,0,0,0,2,0,1,0,2,0,1,0,0,0,2,0,1,1,0,2,1,2,3,4,4,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0.0,1.0,0.0,1.0,3
150,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,1,3,2,1,2,0,7,8,7,4,2,3,3,3,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,1.0,0.0,0.0,1.0,14
160,0,0,1,0,0,1,0,0,0,0,0,0,1,1,4,2,0,2,0,0,0,1,0,1,0,0,0,0,1,1,2,2,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0.0,1.0,0.0,1.0,3
150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,1,1,7,5,4,2,2,1,5,4,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1.0,0.0,0.0,1.0,5
150,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,1,3,5,1,3,1,0,2,8,6,6,5,4,4,3,2,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,1.0,0.0,1.0,0.0,30
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,0,2,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1.0,0.0,0.0,1.0,1
145,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,3,1,1,3,1,1,0,0,0,2,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1.0,0.0,0.0,1.0,1
147,0,0,0,1,0,0,1,0,1,0,1,1,3,0,0,1,0,0,0,0,1,1,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1.0,0.0,0.0,1.0,1
105,0,1,0,1,0,0,0,1,0,0,0,0,0,3,1,1,3,1,2,1,1,0,0,0,1,2,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1.0,0.0,0.0,1.0,0
